d1;d2;d3;d4;d5;d6;res
16.03121954;62.96824597;16.1245155;47.5394573;1;47.80167361;-1
108.240473;74.33034374;50.08991915;36.06937759;65.76473219;29.73213749;-1
83.45058418;90.55385138;121.0165278;7.211102551;38.01315562;31.38470965;-1
50.99019514;61.6116872;58.83026432;26;21;5;-1
37.69615365;31.40063694;110.9098733;11.18033989;90.50966799;101.1780609;-1
1;1;50.08991915;0;50.15974482;50.15974482;-1
34.4818793;34.4818793;71.56116265;20;100.4191217;87.658428;-1
78.60025445;13.34166406;28.23118843;70.71067812;96.00520819;41.43669871;-1
2.236067977;0;71.42128534;2.236067977;69.29646456;71.42128534;-1
0;2;50.009999;2;50.009999;50.08991915;-1
4.472135955;16.76305461;75.58438992;14.03566885;80.05623024;87.92041856;-1
55.4616985;55.90169944;70.71067812;1;26;25;-1
73.40980861;4.123105626;18.43908891;70.9365914;91.54780172;20.61552813;-1
24;0;89.30845425;24;70.71067812;89.30845425;-1
79.07591289;18.35755975;63.41135545;66.70832032;63.07138812;45.3431362;-1
0;4;50.009999;4;50.009999;46.01086828;-1
0;0;50.009999;0;50.009999;50.009999;-1
6.32455532;2.236067977;75.07329752;8.062257748;80.62257748;72.9177619;-1
13.03840481;17.4642492;92.76313923;5;82.80700453;77.89736838;-1
27.29468813;8.062257748;8.246211251;34.92849839;30.41381265;12.20655562;-1
84.50443775;91.83136719;84.50443775;7.615773106;0;7.615773106;-1
107.1867529;12.08304597;70.60453243;117.3243368;77.79460136;73.43704787;-1
47.38143096;89.06739022;17.72004515;48.27007354;31.95309062;77.62087348;1
19.10497317;61.40032573;26.07680962;79.20227269;16.2788206;76.90253572;1
38.07886553;96.02083107;66.61080993;60.01666435;29;31.95309062;1
52.20153254;2;12;51.66236541;56.82429058;14;-1
32.55764119;8.94427191;26.90724809;24.08318916;6.32455532;18.86796226;-1
1;0;50.009999;1;50.03998401;50.009999;-1
32;75.16648189;53.14132102;55.00909016;70.71067812;124.2014493;-1
64.03124237;3;10;65.94694838;70.71067812;7;-1
61.05735009;9.219544457;24.69817807;69.89277502;83.86894539;15.65247584;-1
67.60177512;12.04159458;14.14213562;79.07591289;77.00649323;7.810249676;-1
73.24616031;2;20.51828453;71.70076708;93.60555539;21.9317122;-1
14.31782106;24.69817807;99.48869282;36.12478374;111.0360302;75.07329752;-1
36.05551275;41.10960958;37.64306045;30.3644529;9;21.9317122;0
140.014285;135.7939616;137.1860051;4.472135955;2.828427125;2;-1
4.242640687;1;1;3.605551275;3.605551275;0;-1
82.03657721;88.52683209;77.20103626;7.280109889;11.40175425;13.60147051;-1
3;8.062257748;131.5294644;9.899494937;129.4024729;139.3018306;-1
27.29468813;85.44003745;5;61.55485359;23.02172887;80.45495634;1
62.51399843;105.7024125;36.49657518;48.7954916;26.07680962;70.83078427;1
66.61080993;99.2975327;27.58622845;40.60788101;48.27007354;86.81589716;1
50.08991915;36.05551275;39.81205847;14.03566885;12.08304597;6.708203932;-1
53.93514624;3.16227766;5;51.19570294;50.35871325;5;-1
76.96752562;84.21401309;113.7409337;29.52964612;37.64306045;52.20153254;-1
52.81098371;2;4;52.20153254;51.66236541;2;-1
17.02938637;74.33034374;131.5902732;69.46221995;119.80818;70.00714249;-1
72.42237223;5.656854249;19.41648784;71.70076708;90.90654542;19.20937271;-1
50.99019514;4;9;51.92301994;53.48831648;5;-1
11;5.099019514;82.86132994;16.03121954;72.44998275;87.36131867;-1
4.242640687;1.414213562;1;2.828427125;3.605551275;1;-1
110.1362792;16.64331698;81.25269226;111.2879149;79.24645102;70.17834424;-1
20.24845673;15.23154621;70.83784299;11.40175425;56.32051136;55.6596802;1
29.42787794;28.63564213;115.2085066;1.414213562;97.08243919;98.49365462;-1
12;3;51.66236541;12.36931688;40.16217126;50.99019514;-1
53.85164807;6;4;51.92301994;52.49761899;2;-1
2.236067977;45.607017;70.00714249;44.14748011;72.12489168;112.0580207;-1
27.73084925;24.04163056;109.9863628;5.385164807;101.8331969;99.02019996;-1
19.6468827;36;91.23595782;36.35931793;79.81227976;60.95900262;1
25;9;70.71067812;18.60107524;46.09772229;64.66065264;-1
47.38143096;33.24154028;70.71067812;14.14213562;118.0889495;103.9471019;-1
68.76772499;2.828427125;23.43074903;71.58910532;92.19544457;20.61552813;-1
61.29437168;11.40175425;24.33105012;72.56031973;50.24937811;33.61547263;-1
8.94427191;4.472135955;4;10;11.3137085;2;-1
5.830951895;22;108.240473;19.6468827;108.0462864;89.30845425;-1
28;28;92.64987858;0;70.71067812;70.71067812;-1
24.18677324;9.055385138;91.26883367;31.95309062;70.77428912;95.60334722;-1
5;8;15.26433752;12.36931688;20;13;0
112.6099463;87.04596487;91.21951546;25.61249695;21.9544984;5.099019514;-1
112.3788236;37.53664876;58.24946352;110.5350623;101.2126474;23.53720459;-1
50.15974482;50.03998401;50.03998401;2;2;0;-1
53.60037313;2.828427125;2;51.19570294;51.66236541;2;-1
101.1385189;16.1245155;103.6001931;86.33075929;88.28363382;89.93886813;1
3;2;50.15974482;1;50.009999;50.03998401;-1
118.4440796;17.4642492;17.4642492;103.2375901;103.2375901;0;-1
71.06335202;3.605551275;22.627417;71.50524456;93.60555539;22.20360331;-1
0;1.414213562;138.5929291;1.414213562;138.5929291;137.1787156;-1
84.09518417;39.81205847;29.52964612;93.08598176;70.71067812;23.76972865;-1
10.63014581;26.07680962;10.77032961;19.92485885;3.605551275;23.40939982;1
77.69813383;13.60147051;12.04159458;73.66138744;68.41052551;7.071067812;-1
101.0445446;9.219544457;69.92138443;105.4182147;83.86298349;65.9241989;-1
0;0;50.08991915;0;50.08991915;50.08991915;-1
1.414213562;1;51.623638;1;50.80354318;50.6359556;-1
9.433981132;2.828427125;5.099019514;6.708203932;5;3.16227766;-1
1.414213562;0;0;1.414213562;1.414213562;0;-1
30.01666204;26.01922366;27.01851217;4.472135955;3.605551275;1;-1
50.48762225;3;0;50.15974482;50.48762225;3;-1
89.14033879;5.099019514;14.14213562;93.50935782;97.9489663;14.76482306;-1
9.486832981;48.76474136;11.40175425;50.15974482;2;50.03998401;-1
7.071067812;2.828427125;4.242640687;4.242640687;2.828427125;1.414213562;-1
91.24143795;89.80534505;82.76472679;3.16227766;28.7923601;25.63201124;-1
79.9812478;84.02380615;89.40357935;7.280109889;13.03840481;6.08276253;-1
7.071067812;3.605551275;0;3.605551275;7.071067812;3.605551275;-1
19.02629759;6.708203932;94.20191081;13.60147051;79.19595949;91.43850392;-1
1.414213562;0;0;1.414213562;1.414213562;0;-1
48.38388161;6;119.8165264;50.56678752;74.27651042;123.2233744;-1
127.1416533;55.56977596;31.78049716;72.86288493;96.87620967;24.20743687;-1
50.80354318;6;1;50.08991915;50.6359556;5;-1
44.94441011;15.26433752;15.26433752;57.80138407;57.80138407;0;-1
71.84010022;3;24.20743687;69.52697318;96.04686356;26.62705391;-1
1.414213562;0;0;1.414213562;1.414213562;0;-1
128.082005;12.64911064;11.40175425;139.3018306;137.8876354;1.414213562;-1
50.08991915;8;3;51.19570294;50.35871325;5;-1
106.4706532;2.236067977;48.10405388;108.7060256;101.8331969;48.91829923;-1
122.4295716;15.23154621;22.13594362;136.4734406;113.406349;27.89265136;-1
2.236067977;0;1;2.236067977;1.414213562;1;-1
116;71.19691005;70.71067812;52.20153254;53.14132102;1;-1
55.86591089;49.51767361;39.59797975;105.3612832;95.46203434;10;-1
70.71067812;36.87817783;36.06937759;107.5174404;106.7754653;2.236067977;-1
49.09175083;49.09175083;52.63078947;0;10.19803903;10.19803903;-1
0;0;141.4213562;0;141.4213562;141.4213562;-1
101.6710382;14.14213562;17.4642492;104.1009126;86.27861844;27.65863337;-1
121.0165278;18.24828759;7.280109889;108.9770618;114.2015762;12.08304597;-1
48.01041554;50.21951812;30.41381265;2.236067977;78.24321057;80.43009387;-1
72.61542536;22.8035085;42.95346319;88.48163651;53.85164807;45.17742799;-1
6.403124237;8.94427191;11.40175425;15.26433752;5.385164807;19.84943324;-1
78.10249676;12.80624847;10;79.39773297;70.71067812;10.19803903;-1
130.8166656;12.04159458;15;118.7939392;116;4;-1
70.71067812;21.1896201;9.219544457;64.41273166;79.906195;27.01851217;-1
73.79024326;31.25699922;23.34523506;89.10667764;70.71067812;18.43908891;-1
2.236067977;24.08318916;44.59820624;21.9317122;46.69047012;68.59300256;-1
24.08318916;32.24903099;105.4751155;27.20294102;84.59905437;105.8914539;-1
99.98499887;14;49.51767361;88.23264702;101.3558089;41.18252056;-1
6.08276253;4.123105626;134.3577314;2;139.3161871;137.8876354;-1
50.6359556;4.242640687;3.605551275;53.23532662;48.25971405;5;-1
131.5218613;130.8166656;133.6450523;1;2.236067977;2.828427125;-1
35.0142828;26.92582404;78.72102642;30.41381265;98.2903861;67.88225099;-1
66.70832032;25.70992026;16.40121947;55.47071299;65.21502894;12.64911064;0
124.4507935;106.1508361;132.9360749;18.86796226;8.485281374;27.20294102;-1
13.60147051;29.42787794;132.2308587;18.24828759;118.8276062;109.6220781;-1
110.9819805;18.43908891;84.34453154;118.4440796;74.81310046;79.0569415;-1
6.32455532;90.52071586;18.43908891;96.17692031;24.08318916;72.12489168;-1
68.00735254;59.9082632;43.0464865;113.1459235;93.33809512;19.84943324;-1
125.1598977;107.7125805;126.1507035;19.31320792;7.810249676;24.08318916;-1
1.414213562;1;1;2.236067977;2.236067977;1.414213562;-1
104.890419;22.02271555;37.44329045;83.24061509;69.33974329;15.65247584;-1
111.5212984;5;8.062257748;116.5160933;104.8045801;12.64911064;-1
93.60021367;18.02775638;19.41648784;104.7091209;87.23531395;18.38477631;-1
127.9882807;9.219544457;7;137.1860051;133.0037593;7.071067812;-1
72.13875519;2;4.123105626;70.71067812;70.03570518;2.236067977;-1
76.57675888;18.78829423;30.01666204;83.60023923;58.18075283;27.20294102;-1
50.35871325;50.08991915;50.08991915;3;3;0;-1
103.8171469;49.24428901;80.15609771;112.4855546;86.37708029;47.01063709;-1
87.45856162;15.8113883;34.92849839;102.4158191;71.58910532;49.09175083;-1
4;5.656854249;54.33231083;4;50.35871325;50.03998401;1
33.60059523;62.20128616;125.2557384;43.01162634;92.45539465;99.689518;-1
5.830951895;4.123105626;4.123105626;4.123105626;4.123105626;0;-1
50.15974482;50.009999;50.03998401;3;2;1;-1
86.53323061;15;24.04163056;87;85.14693183;9.433981132;-1
11.40175425;9.486832981;117.3797257;6.32455532;107.6289924;113.4548368;-1
11.18033989;15.65247584;125.2557384;9.486832981;114.5600279;110.7519752;-1
138.5929291;1.414213562;2.236067977;140.0071427;140.7160261;1;-1
140.0071427;3;0;137.9021392;140.0071427;3;-1
137.8876354;2;1.414213562;139.3018306;139.3018306;1.414213562;-1
93.60021367;24.04163056;63.5688603;117.4436035;78.44743463;77.1038261;-1
133.056379;6.08276253;11.18033989;136.4734406;129.4951737;9.055385138;-1
104.7377678;19.41648784;13.92838828;123.745707;110.6345335;16.2788206;-1
15.23154621;13.60147051;70.83078427;25.07987241;59.23681288;83.52245207;-1
108.9311709;74.21590126;76.10519036;57.42821606;71.06335202;14.56021978;-1
37.16180835;34.05877273;62.96824597;17;96.16652224;85;-1
114.2015762;10.63014581;10;113.9517442;114.6908889;1;-1
1;0;50.24937811;1;50.15974482;50.24937811;1
97.08243919;2.236067977;45.04442252;98.02040604;52.34500931;46.17358552;-1
114.2365966;33.10589071;30.8058436;81.3019065;105.3612832;32.38826948;-1
51.0881591;2;4.123105626;51.2445119;52.46903849;2.236067977;-1
38.32753579;26.40075756;75.66372975;20.24845673;96.67471231;76.57675888;-1
2;2;49;0;49.04079934;49.04079934;0
1;2;2.828427125;2.236067977;2.236067977;4.472135955;-1
5;1.414213562;2.236067977;3.605551275;5.830951895;3;-1
71.06335202;1;17.80449381;71.84010022;88.52683209;17.20465053;-1
88.75246475;14.03566885;26.40075756;78.10249676;83.86894539;16.55294536;-1
70.03570518;22.02271555;17.80449381;48.08326112;52.49761899;6;-1
71.58910532;16.76305461;21.58703314;87.20091743;91.26335519;5;-1
4.242640687;1;2.236067977;3.605551275;2.236067977;2;-1
138.5929291;1;2.236067977;139.3018306;140.7160261;2;-1
91.48223871;28.63564213;50.96076922;63.34824386;40.52159918;23.08679276;-1
93.33809512;94.84724561;71.28113355;4.472135955;26.92582404;26.40075756;-1
58.6003413;19.6977156;37.33630941;74.63243263;89.19641248;17.72004515;-1
3.605551275;1;1;2.828427125;4.242640687;1.414213562;-1
74.30343195;17.49285568;21.21320344;56.82429058;54.23098745;6;-1
9.486832981;18.24828759;13.15294644;24.18677324;19.41648784;5.099019514;-1
26.40075756;33.95585369;85.58621384;27.20294102;110.8873302;115.6027681;-1
121.6223664;123.0690863;127.4754878;3.16227766;9.055385138;10.77032961;-1
99.82484661;6.403124237;30.23243292;95.03683496;73.02739212;24.18677324;-1
93.00537619;18.24828759;21.02379604;81.32035416;77.79460136;3.605551275;-1
120.2081528;5.656854249;2.828427125;125.8650071;123.0365799;2.828427125;-1
50.48762225;2;3;50.24937811;50.15974482;1;-1
50.24937811;50.15974482;50.15974482;1;1;0;1
75.02666193;40.79215611;44.18144407;46.09772229;96.9381246;50.91168825;-1
51.0881591;1;2.236067977;51.03920062;53.03772242;2;-1
78.23681998;84.50443775;89.27485648;9.055385138;14.31782106;5.385164807;-1
28.8444102;3.16227766;108.2081328;25.8069758;136.5173982;111.0180166;-1
110.4355015;12.20655562;81.0061726;122.0040983;65.62011887;88.45903006;-1
43.829214;42.29657197;77.78174593;76.02631123;120.2538981;51.66236541;-1
22.8035085;22.8035085;29.73213749;12;50.15974482;52.49761899;1
8.485281374;1.414213562;6.403124237;7.071067812;2.236067977;5;-1
33.24154028;31.01612484;72.00694411;50.60632372;98.23441352;92.11405973;-1
73.8241153;23.34523506;23.02172887;50.48762225;51.41984053;5;-1
2;50.15974482;53;50.03998401;55;75.82216035;-1
43.41658669;42.05948169;81.0061726;1.414213562;50.009999;51.03920062;-1
11;6;133.8693393;17;141.4213562;129.9576854;-1
70.80254233;5.830951895;26.2488095;68.76772499;96.54014709;27.80287755;-1
82.68010643;11.66190379;29.41088234;78.10249676;76.40026178;17.80449381;-1
18.02775638;9.848857802;68.18357573;27.45906044;50.15974482;77.52418977;1
91.80958556;21.02379604;17.88854382;104.0048076;95.48298278;8.602325267;-1
14.4222051;13.60147051;79.24645102;20.22374842;83.76156637;65.94694838;-1
23.19482701;19.31320792;58.05170109;21.9317122;78.23042886;75.82216035;-1
50.80354318;0;0;50.80354318;50.80354318;0;-1
79.07591289;22.6715681;67.26812024;75.82216035;88.64536085;44.59820624;1
3;2;50.15974482;1;50.009999;50.03998401;-1
72.42237223;5.656854249;20.80865205;71.70076708;92.31467922;20.61552813;-1
6.08276253;12.52996409;57.72347876;7.071067812;55.57877293;50.08991915;-1
4.472135955;14.14213562;36.67424164;16.1245155;35.73513677;50.80354318;-1
1;0;50.24937811;1;50.15974482;50.24937811;1
92.00543462;23.85372088;23.76972865;68.24954212;79.64923101;19.23538406;-1
116.7647207;3.16227766;87.29833904;114.8564321;80.75270893;84.17244205;-1
33.01514804;12.52996409;27.45906044;44.59820624;5.656854249;38.94868419;-1
5.099019514;52.0096145;54.4242593;57;51.92301994;86.83893136;-1
102.6255329;102.396289;108.8117641;2.236067977;8.246211251;10.04987562;-1
64.66065264;2;1;65.94694838;65.29931087;1;-1
8.602325267;18.60107524;68.24954212;10;60.5309838;52.03844733;-1
70.80254233;2.236067977;23.02172887;71.21797526;92.84934033;22.02271555;-1
122.5765067;11.40175425;61.84658438;116.691902;101.1928851;50.44799302;-1
74.72616677;82.29823813;102.6498904;16.40121947;56.08029957;70.21395873;-1
85.79627032;67.20119047;65.29931087;25.07987241;35.05709629;10.77032961;-1
76.92203845;91.24143795;46.86149806;28.31960452;33.24154028;56.04462508;-1
134.3577314;3.16227766;59.13543777;137.1787156;105.9481005;62.07253821;-1
101.5332458;70.71067812;86.83893136;31.76476035;28.63564213;21;-1
71.40028011;2.828427125;24.04163056;74.20242584;95.26804291;21.21320344;-1
99.76472322;99.63934966;99.08582139;7.810249676;1;7.071067812;-1
77.20103626;114.8651383;101.2126474;38.28837944;24.08318916;14.76482306;-1
50.6359556;43.10452412;50.24937811;8.602325267;3;7.280109889;-1
10.04987562;36.138622;43.65775991;26.2488095;48.87739764;70.71067812;-1
20.24845673;40.45985665;94.41398202;25;74.43117626;58.69412236;-1
79.63039621;2.236067977;17.20465053;81.60882305;81.39410298;16.2788206;-1
15.62049935;17.88854382;112.4499889;4.472135955;127.9882807;129.4488316;-1
50.56678752;48.41487375;43.41658669;12.04159458;23.02172887;11.70469991;-1
69.3108938;15.03329638;18.43908891;60.21627687;73.430239;31.78049716;1
3;5;50.35871325;2;50.08991915;50.009999;-1
12;3;82.00609733;12.36931688;89.82761268;79.64923101;-1
50.08991915;1;1;50.15974482;50.03998401;2;-1
73.23933369;5.830951895;20.80865205;71.06335202;93.08598176;22.02271555;-1
50.03998401;50.24937811;50.15974482;3;2;1;-1
81.12336285;92.96235797;80.49844719;43.41658669;5.385164807;48.76474136;-1
4;1;50.009999;3;50.24937811;50.03998401;-1
8.602325267;11.18033989;135.764502;7.810249676;127.2870771;126.7320007;-1
52.40229003;17.49285568;45.09988914;35.38361203;90.35485598;56.92099788;-1
67.35725648;55.03635162;50.53711507;14.14213562;19.10497317;5;-1
42.01190308;41;40.01249805;1.414213562;2;1.414213562;0
5;2.828427125;2.828427125;2.236067977;2.236067977;0;-1
10.44030651;14.56021978;85.70880935;4.123105626;75.42545989;71.34423593;1
51.41984053;54.74486277;50.24937811;5;7;5.656854249;1
91.24143795;83.81527307;84.02380615;14.14213562;11;3.605551275;-1
18.68154169;63.63961031;40.71854614;47.12748667;32.01562119;65.05382387;1
40.71854614;75.32595834;49.67896939;44.94441011;21.58703314;62.24146528;-1
78.87331615;6;0;74.33034374;78.87331615;6;-1
4.472135955;4;54.23098745;2;50.08991915;50.24937811;1
50.009999;0;4;50.009999;50.24937811;4;-1
94.02127419;55.03635162;53.14132102;39.40812099;42.52058325;5;-1
97.94386147;52.81098371;50.48762225;46.04345773;52.34500931;10;-1
91.70605214;54.23098745;51.92301994;37.58989226;41.40048309;7;-1
1;1;51.0881591;1.414213562;51.15662225;50.08991915;-1
25.49509757;74.88658091;30.47950131;65.80273551;12.36931688;77.38862966;-1
7.071067812;17.2626765;111.8659913;10.77032961;106.5269919;103.7304198;-1
79.12016178;61.03277808;59.8414572;18.24828759;20.80865205;9.055385138;-1
7;18;0;11;7;18;0
0;7;50.009999;7;50.009999;50.6359556;-1
50.35871325;50.99019514;50.24937811;4;1;5;-1
42.10700654;18.68154169;86.05230967;25.29822128;115.3776408;101.8233765;-1
55.32630477;79.30952024;112.4855546;25.55386468;87.2811549;96.13012015;1
138.6001443;2.236067977;1;139.3018306;137.8876354;2;-1
1;22;50.6359556;21;50.80354318;58.30951895;-1
18.60107524;15.8113883;65.76473219;10.77032961;59.50630219;52.20153254;-1
10.81665383;24.69817807;73;34.13209633;62.28964601;95.58765611;-1
10.29563014;35.4682957;17.20465053;45.254834;26.87005769;18.38477631;-1
16.55294536;30.47950131;78.92401409;40.16217126;95.46203434;70.71067812;-1
6.403124237;34.20526275;79.40403012;27.80287755;84.01190392;105.9481005;-1
72.20110802;3.605551275;22.20360331;72.47068373;93.60555539;21.21320344;-1
9.219544457;62.28964601;17.49285568;71.44928271;18.35755975;69.35416354;-1
14.14213562;41.01219331;31.11269837;55.15432893;45.254834;9.899494937;-1
69.8140387;2.236067977;23.43074903;68.8839604;92.84934033;24.04163056;-1
26.41968963;22.13594362;100.448992;45.3431362;125.9364919;80.9197133;-1
83.24061509;55.03635162;52.81098371;30;30.59411708;6;-1
130.2996546;17.02938637;48.27007354;118.92855;110.0181803;31.6227766;-1
117.0683561;102.9563014;50.6359556;18.02775638;74.81310046;58;-1
10.44030651;12.80624847;110.6752005;5;102.9563014;98.61541462;-1
72.86288493;70.71067812;70.71067812;3;3;0;-1
37.57658846;38.41874542;92.80086206;40.19950248;127.2792206;99.47864092;-1
116.1808934;19.31320792;13;133.6450523;128.0039062;6.32455532;-1
50.009999;0;0;50.009999;50.009999;0;-1
48.16637832;28.3019434;29.12043956;75.74298647;74.40430095;8.062257748;-1
57.30619513;43.8634244;36.05551275;96.16652224;87.68124087;8.485281374;-1
82.00609733;73.10950691;82.02438662;9.486832981;10.63014581;11.18033989;-1
96.16652224;101.8233765;101.8233765;5.656854249;5.656854249;0;-1
98.47334665;25.61249695;83.93449827;123.227432;87.05170877;94.64142856;-1
96.42613754;15.8113883;80.95060222;96.04165763;100.0049999;95.18928511;-1
50.15974482;0;1;50.15974482;50.24937811;1;-1
39.96248241;18.43908891;50.59644256;30.14962686;85.21150157;68.9637586;-1
51.19570294;20.39607805;13;55.47071299;55.4616985;8.062257748;-1
72.20110802;4.123105626;21.09502311;73.87827827;92.09777413;18.43908891;-1
28.0713377;24.16609195;9.055385138;50.6359556;29.83286778;21.02379604;0
56.82429058;58.83026432;52.81098371;4;10;14;-1
26.07680962;39.62322551;114.0394669;41.59326869;106.9626103;74.94664769;-1
8.602325267;7.280109889;87.00574694;15;84.89994111;84.59905437;-1
17.4642492;20.88061302;74.33034374;25.55386468;74.43117626;53.45091206;-1
70.71067812;52.32590181;17.02938637;87.96590248;74.09453421;69.3108938;-1
71.40028011;1.414213562;23.02172887;71.21797526;93.50935782;22.8035085;-1
2.828427125;17.49285568;70.71067812;14.76482306;70.76722405;76.85050423;-1
74.33034374;2;17.02938637;72.86288493;91.35097153;18.60107524;1
85.70297544;92.4175308;79.39773297;11.40175425;6.403124237;15.13274595;-1
92.09777413;34.36568055;18.02775638;69.46221995;80.28075735;37.33630941;1
111.0180166;14.86606875;90.95603333;101.8331969;77.52418977;76.15773106;-1
58.6003413;39.3192065;43.65775991;42.19004622;98.08159868;82.46211251;-1
38.20994635;9.486832981;94.3027041;30.23243292;93.49331527;97.30878686;-1
71.34423593;80.65977932;67.20119047;18.11077028;27.01851217;19.02629759;-1
70.60453243;3.605551275;20.51828453;70.9365914;90.90654542;20;-1
61.40032573;17.4642492;80.11242101;44.59820624;89.55445271;82.20097323;-1
60.00833275;48.08326112;21.26029163;106.2308806;40.26164428;69.3108938;-1
29.06888371;9.899494937;1.414213562;19.20937271;29.20616373;10;-1
25.01999201;14.03566885;81.4002457;11.18033989;64.03124237;70.03570518;-1
50.08991915;0;2;50.08991915;50.009999;2;-1
64.66065264;70.71067812;70.71067812;9;9;0;-1
73.40980861;78.51751397;75.69015788;9.055385138;7.615773106;2.828427125;-1
83.5463943;87.78382539;67.74215822;9.486832981;27.07397274;25;-1
135.0592463;58.41232747;97.25224933;77.46612163;88.00568163;72.40165744;-1
72.80109889;1.414213562;25.49509757;72.62231062;97.9489663;25.45584412;-1
5.656854249;3.16227766;2.236067977;5.099019514;5.385164807;1;-1
50.03998401;53.48831648;50.03998401;17;0;17;-1
3.605551275;2.236067977;2.236067977;5.656854249;5.656854249;0;-1
67.95586803;79.30952024;96.16652224;16.1245155;32.89376841;17.49285568;-1
0;0;50.03998401;0;50.03998401;50.03998401;-1
50.08991915;1;2;50.15974482;50.009999;3;-1
50.24937811;3;3;50.03998401;50.03998401;0;-1
25.96150997;27.73084925;45.17742799;5;70.77428912;72.89718787;-1
15.62049935;18.43908891;123.004065;4;123.0690863;120.2081528;1
59;27.65863337;104.8618138;46.06517123;65.7951366;78.39005039;1
17.08800749;40.31128874;61.05735009;23.60084744;52.34500931;54.70831747;-1
114.2365966;4.472135955;97.26767192;111.8302285;82.15229759;92.89241088;-1
33;21.58703314;35.22782991;13;65.1459899;55.90169944;-1
50.03998401;2;2;50.15974482;50.15974482;0;-1
50.009999;3;1;50.15974482;50.03998401;2;-1
43.13930922;5.830951895;77.36924454;37.48332963;75.29276194;74.43117626;-1
93.08598176;91.35097153;86.97700846;4.472135955;10.19803903;6;-1
3;1;50.6359556;2;50.24937811;50.48762225;-1
122.3315168;119.5533354;118.7939392;4;3.605551275;3.605551275;-1
116.8460526;17;12.16552506;122.0245877;126.574089;10.44030651;-1
70.71067812;8.544003745;14.31782106;78.5684415;76.84399781;10.29563014;-1
67.26812024;12.64911064;4.472135955;78.51751397;65.76473219;12.80624847;-1
81.0061726;23.19482701;99.959992;63.78087488;76.53757247;77.47257579;-1
12.72792206;27.89265136;70.71067812;24.08318916;57.98275606;61.46543744;-1
93.49331527;87.68124087;88.40814442;20.80865205;32.01562119;11.3137085;-1
0;1.414213562;0;1.414213562;0;1.414213562;-1
5;9.433981132;23.60084744;10.29563014;24.08318916;14.2126704;0
74.81310046;1.414213562;16.64331698;73.40980861;90.68627239;18.02775638;-1
21.37755833;30;79.55501241;14.31782106;60.92618485;65.21502894;-1
51.2445119;45.96737974;76.92203845;41.14608122;34.13209633;75.17978452;1
50.15974482;50.08991915;50.15974482;1;0;1;-1
55.90169944;20;64.35060217;50.24937811;118.8107739;79.63039621;-1
52.20153254;19.23538406;61.40032573;70.03570518;108.0046295;55.02726597;-1
9.486832981;35.4682957;75.07329752;26.90724809;83.43860018;110.317723;-1
56.30275304;20.02498439;96.25487001;65;72.9177619;87.2811549;1
7;8.544003745;50.24937811;8.94427191;51.41984053;42.75511665;1
98.68130522;29.06888371;106.5082156;113.4416149;93.13431162;95.18928511;-1
53.74011537;26.17250466;34.05877273;37;80.49844719;44.10215414;-1
124.4829306;118.6001686;127.7810628;21.02379604;8.94427191;29.96664813;-1
87.66413178;98.99494937;99.24716621;33.24154028;39.56008089;7.071067812;-1
70.60453243;2.236067977;26.40075756;71.06335202;96.33275663;25.49509757;-1
23.02172887;16.55294536;106.8877916;7.211102551;129.4024729;122.3315168;-1
11.18033989;7.280109889;132.321578;15.8113883;123.0447073;138.6001443;-1
1;1;50.03998401;0;50.08991915;50.08991915;1
16;86.83893136;54.5710546;96.9381246;53.08483776;65.520989;-1
110.1135777;16.1245155;30;113.9517442;89.02246907;26.07680962;-1
3.605551275;5.099019514;106.0660172;3.605551275;109.603832;110.3449138;-1
15;5.830951895;5.830951895;20.51828453;9.219544457;11.3137085;-1
4;4.123105626;51.00980298;1;51.2445119;50.24937811;1
50.15974482;0;2;50.15974482;50.03998401;2;-1
50.009999;0;0;50.009999;50.009999;0;1
10.19803903;28.44292531;80.62257748;19.31320792;73.23933369;54.67174773;-1
4;50.35871325;5;50.03998401;3;47.04253395;1
24.69817807;25;86.3539229;36.67424164;111.0180166;86.2670273;-1
15.8113883;20.61552813;101.2126474;7;101.0445446;95.67131231;-1
45.70557953;17.80449381;98.47334665;40.49691346;73.430239;81.63332653;-1
30;29.06888371;89.89438247;20.61552813;64.66065264;62.03224968;-1
42.05948169;51.66236541;21.40093456;86.02325267;50.08991915;67;-1
66.48308055;2.236067977;32.55764119;64.35060217;33.9411255;30.41381265;1
12.80624847;2.828427125;1.414213562;15.62049935;14.2126704;1.414213562;-1
72.11102551;5;20.61552813;72.00694411;90.02777349;18.60107524;-1
42.54409477;19.6977156;112.9291813;31.01612484;77.38862966;94.11163584;-1
100.448992;94.76286192;93.38094024;7.071067812;9.055385138;2;-1
6.708203932;55.08175742;3.605551275;49.36598019;3.16227766;52.23983155;1
41.86884283;12.04159458;115.6762724;52.15361924;119.2811804;110.1453585;-1
31.25699922;9.899494937;62.48199741;38.11823711;83.52843827;52.63078947;-1
12.36931688;32.44996148;124.1974235;21.21320344;113.2166066;92.02173656;-1
50.24937811;4.123105626;4.472135955;49.01020302;46.09772229;3.605551275;1
62.80127387;22.627417;101.9215384;40.49691346;98.4073168;93.05912099;-1
13.34166406;10.44030651;121.4948559;16.40121947;109.2016483;125.09996;-1
71.61005516;1.414213562;23.02172887;73.00684899;93.60555539;21.63330765;-1
24.08318916;17.69180601;91.80958556;14.86606875;105.3612832;90.52071586;-1
